learnerID,sitesVisited,step,node,pr(rr),pr(fr),pr(sr),rr,fr,sr,ratingValue,nodeValue
1,4,1,0,0.238,0.877,1,0.033569336,0.565704346,0.256652832,4,0.72760728
1,4,1,1,0.238,0.877,1,0.033569336,0.565704346,0.256652832,4,0.690750328
1,4,1,2,0.238,0.877,1,0.033569336,0.565704346,0.256652832,4,0.660403114
1,4,1,3,0.238,0.877,1,0.033569336,0.565704346,0.256652832,4,0.743313994
1,4,1,4,0.238,0.877,1,0.033569336,0.565704346,0.256652832,4,0.544392062
1,4,1,5,0.238,0.877,1,0.033569336,0.565704346,0.256652832,4,0.739717857
1,4,1,6,0.238,0.877,1,0.033569336,0.565704346,0.256652832,4,0.50527514
1,4,1,7,0.238,0.877,1,0.033569336,0.565704346,0.256652832,4,0.735258086
1,4,1,8,0.238,0.877,1,0.033569336,0.565704346,0.256652832,4,0.735280301
1,4,1,9,0.238,0.877,1,0.033569336,0.565704346,0.256652832,4,0.685174738
2,8,0,0,0.201,0.881,1,0.177856445,0.764831543,0.862579346,3,0.812782763
2,8,0,1,0.201,0.881,1,0.177856445,0.764831543,0.862579346,3,0.788551344
2,8,0,2,0.201,0.881,1,0.177856445,0.764831543,0.862579346,3,0.61279501
2,8,0,3,0.201,0.881,1,0.177856445,0.764831543,0.862579346,3,0.688939565
2,8,0,4,0.201,0.881,1,0.177856445,0.764831543,0.862579346,3,0.686409258
2,8,0,5,0.201,0.881,1,0.177856445,0.764831543,0.862579346,3,0.64229888
2,8,0,6,0.201,0.881,1,0.177856445,0.764831543,0.862579346,3,0.652140255
2,8,0,7,0.201,0.881,1,0.177856445,0.764831543,0.862579346,3,0.62948896
2,8,0,8,0.201,0.881,1,0.177856445,0.764831543,0.862579346,3,0.649414143
2,8,0,9,0.201,0.881,1,0.177856445,0.764831543,0.862579346,3,0.802249405
2,8,2,0,0.201,0.881,1,0.168426514,0.45324707,0.496795654,3,0.817396473
2,8,2,1,0.201,0.881,1,0.168426514,0.45324707,0.496795654,3,0.76013493
2,8,2,2,0.201,0.881,1,0.168426514,0.45324707,0.496795654,3,0.647173103
2,8,2,3,0.201,0.881,1,0.168426514,0.45324707,0.496795654,3,0.792330546
2,8,2,4,0.201,0.881,1,0.168426514,0.45324707,0.496795654,3,0.615578437
2,8,2,5,0.201,0.881,1,0.168426514,0.45324707,0.496795654,3,0.757868746
2,8,2,6,0.201,0.881,1,0.168426514,0.45324707,0.496795654,3,0.578707992
2,8,2,7,0.201,0.881,1,0.168426514,0.45324707,0.496795654,3,0.74053105
2,8,2,8,0.201,0.881,1,0.168426514,0.45324707,0.496795654,3,0.750542727
2,8,2,9,0.201,0.881,1,0.168426514,0.45324707,0.496795654,3,0.761885936
