learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
2,8,3,0.201,0.881,1,0.372742,0
2,8,6,0.201,0.881,1,0.625641,3
2,8,7,0.201,0.881,1,0.399719,9
3,10,0,0.215,0.875,1,0.608734,0
3,10,1,0.215,0.875,1,0.298645,6
3,10,5,0.215,0.875,1,0.089966,4
3,10,7,0.215,0.875,1,0.169403,9
3,10,8,0.215,0.875,1,0.235138,3
4,13,3,0.229,0.865,1,0.423187,1
4,13,10,0.229,0.865,1,0.818481,6
4,13,11,0.229,0.865,1,0.737366,5
6,19,2,0.22,0.863,1,0.042297,5
6,19,3,0.22,0.863,1,0.358398,1
6,19,11,0.22,0.863,1,0.960205,7
7,8,7,0.209,0.866,1,0.605469,1
9,13,4,0.199,0.871,1,0.418762,6
9,13,9,0.199,0.871,1,0.477631,5
9,13,10,0.199,0.871,1,0.1633,7
10,7,2,0.2,0.876,1,0.51889,6
10,7,3,0.2,0.876,1,0.549133,7
11,2,0,0.194,0.867,1,0.182831,7
12,19,1,0.221,0.877,1,0.029541,7
12,19,2,0.221,0.877,1,0.66098,2
12,19,9,0.221,0.877,1,0.016785,3
12,19,13,0.221,0.877,1,0.546051,1
12,19,14,0.221,0.877,1,0.081451,6
12,19,17,0.221,0.877,1,0.957336,9
13,8,0,0.232,0.87,1,0.036072,6
13,8,7,0.232,0.87,1,0.150146,1
14,7,0,0.219,0.871,1,0.290253,5
15,15,7,0.218,0.879,1,0.048279,5
15,15,9,0.218,0.879,1,0.760223,8
16,8,1,0.201,0.854,1,0.738251,5
16,8,5,0.201,0.854,1,0.081451,4
17,16,1,0.22,0.885,1,0.953186,4
17,16,4,0.22,0.885,1,0.016479,0
17,16,6,0.22,0.885,1,0.999084,3
17,16,7,0.22,0.885,1,0.953583,7
17,16,11,0.22,0.885,1,0.504272,9
17,16,12,0.22,0.885,1,0.945465,2
17,16,14,0.22,0.885,1,0.5578,1
18,10,2,0.213,0.871,1,0.528625,3
18,10,4,0.213,0.871,1,0.062012,1
18,10,6,0.213,0.871,1,0.129425,6
19,5,0,0.203,0.874,1,0.307526,9
19,5,2,0.203,0.874,1,0.891022,4
20,16,1,0.203,0.875,1,0.458344,4
20,16,6,0.203,0.875,1,0.056519,0
20,16,8,0.203,0.875,1,0.743866,9
20,16,12,0.203,0.875,1,0.048309,8
20,16,14,0.203,0.875,1,0.983521,7
21,6,0,0.224,0.868,1,0.501373,4
22,11,6,0.213,0.886,1,0.167267,5
24,12,0,0.204,0.882,1,0.279846,7
25,15,5,0.222,0.878,1,0.329285,7
25,15,7,0.222,0.878,1,0.359924,1
25,15,12,0.222,0.878,1,0.994904,6
26,20,2,0.21,0.877,1,0.539398,7
26,20,3,0.21,0.877,1,0.586456,6
26,20,7,0.21,0.877,1,0.286102,1
26,20,8,0.21,0.877,1,0.320007,0
26,20,15,0.21,0.877,1,0.527252,3
27,10,2,0.197,0.884,1,0.598816,0
27,10,7,0.197,0.884,1,0.963745,3
28,20,1,0.222,0.858,1,0.463287,0
28,20,12,0.222,0.858,1,0.167206,3
28,20,13,0.222,0.858,1,0.434235,1
29,20,5,0.225,0.848,1,0.514557,0
29,20,7,0.225,0.848,1,0.373474,3
29,20,10,0.225,0.848,1,0.567047,9
29,20,11,0.225,0.848,1,0.151276,4
29,20,19,0.225,0.848,1,0.327332,6
30,13,0,0.214,0.883,1,0.261292,4
30,13,2,0.214,0.883,1,0.819031,0
30,13,10,0.214,0.883,1,0.690704,6
31,10,2,0.21,0.878,1,0.68045,6
31,10,5,0.21,0.878,1,0.013855,4
31,10,6,0.21,0.878,1,0.842072,2
31,10,9,0.21,0.878,1,0.478546,5
32,15,2,0.224,0.892,1,0.910614,1
32,15,6,0.224,0.892,1,0.275604,7
32,15,13,0.224,0.892,1,0.024109,5
33,22,0,0.215,0.885,1,0.922577,4
33,22,2,0.215,0.885,1,0.690735,9
33,22,4,0.215,0.885,1,0.198761,1
33,22,8,0.215,0.885,1,0.198425,2
33,22,12,0.215,0.885,1,0.092621,3
33,22,21,0.215,0.885,1,0.18576,0
35,23,1,0.211,0.883,1,0.404785,6
35,23,3,0.211,0.883,1,0.94873,4
35,23,6,0.211,0.883,1,0.462616,9
35,23,13,0.211,0.883,1,0.407928,2
35,23,15,0.211,0.883,1,0.368195,1
36,19,7,0.226,0.864,1,0.559052,6
36,19,12,0.226,0.864,1,0.505646,9
36,19,14,0.226,0.864,1,0.487305,4
36,19,15,0.226,0.864,1,0.470093,5
37,9,2,0.204,0.862,1,0.779144,7
37,9,4,0.204,0.862,1,0.538483,5
37,9,6,0.204,0.862,1,0.09024,8
38,27,2,0.186,0.87,1,0.88559,5
38,27,3,0.186,0.87,1,0.464417,2
38,27,4,0.186,0.87,1,0.581116,0
38,27,5,0.186,0.87,1,0.384918,8
38,27,6,0.186,0.87,1,0.795135,7
38,27,10,0.186,0.87,1,0.476379,4
38,27,14,0.186,0.87,1,0.711853,9
38,27,16,0.186,0.87,1,0.407806,6
38,27,22,0.186,0.87,1,0.24762,3
39,5,2,0.233,0.878,1,0.486053,0
40,16,1,0.217,0.889,1,0.389526,0
40,16,7,0.217,0.889,1,0.93692,1
40,16,8,0.217,0.889,1,0.257507,4
40,16,9,0.217,0.889,1,0.166901,5
40,16,13,0.217,0.889,1,0.89502,8
41,17,0,0.222,0.866,1,0.660217,5
41,17,1,0.222,0.866,1,0.145294,8
41,17,7,0.222,0.866,1,0.153381,3
41,17,11,0.222,0.866,1,0.067505,9
41,17,12,0.222,0.866,1,0.744324,0
41,17,14,0.222,0.866,1,0.006012,6
41,17,16,0.222,0.866,1,0.503174,1
43,19,2,0.208,0.866,1,0.249695,0
43,19,8,0.208,0.866,1,0.442627,8
